id,prob
19363017,0.01
19363026,0.01
19363040,0.01
19363051,0.01
19363064,0.01
19363071,0.01
19363072,0.01
19363074,0.01
19363076,0.01
19363080,0.01
19363087,0.01
19363100,0.01
19363112,0.01
19363122,0.01
19363126,0.01
19363127,0.01
19363139,0.01
19363152,0.01
19363161,0.01
19363162,0.01
19363165,0.01
19363172,0.01
19363177,0.01
19363190,0.01
19363211,0.02
19363212,0.01
19363224,0.01
19363237,0.01
19363255,0.01
19363256,0.01
19363272,0.01
19363278,0.01
19363283,0.0
19363304,0.01
19363313,0.01
19363352,0.01
19363354,0.01
19363355,0.01
19363358,0.01
19363370,0.01
19363379,0.01
19363390,0.01
19363397,0.0
19363413,0.01
19363417,0.01
19363434,0.01
19363439,0.0
19363451,0.01
19363453,0.01
19363457,0.01
19363459,0.01
19363464,0.01
19363473,0.01
19363484,0.01
19363486,0.01
19363487,0.01
19363505,0.0
19363518,0.01
19363531,0.01
19363552,0.01
19363554,0.01
19363617,0.01
19363641,0.01
19363679,0.01
19363687,0.01
19363691,0.01
19363709,0.01
19363717,0.01
19363724,0.01
19363739,0.01
19363742,0.01
19363750,0.01
19363765,0.01
19363788,0.01
19363790,0.0
19363804,0.0
19363822,0.01
19363836,0.0
19363850,0.01
19363853,0.01
19363857,0.01
19363868,0.01
19363883,0.01
19363913,0.01
19363914,0.01
19363918,0.01
19363919,0.01
19363940,0.01
19363944,0.01
19363956,0.01
19363974,0.01
19363976,0.01
19363999,0.0
19364018,0.01
19364019,0.01
19364020,0.01
19364029,0.01
19364030,0.01
19364035,0.01
19364037,0.01
19364075,0.01
19364113,0.01
19364115,0.0
19364119,0.01
19364119,0.01
19364141,0.01
19364161,0.01
19364171,0.01
19364185,0.01
19364188,0.01
19364194,0.01
19364201,0.01
19364208,0.01
19364216,0.01
19364216,0.01
19364216,0.01
19364216,0.01
19364217,0.01
19364221,0.01
19364239,0.01
19364245,0.01
19364253,0.01
19364269,0.01
19364295,0.01
19364297,0.01
19364305,0.01
19364307,0.01
19364308,0.01
19364320,0.01
19364324,0.01
19364325,0.01
19364330,0.01
19364337,0.0
19364342,0.01
19364362,0.01
19364362,0.0
19364368,0.01
19364379,0.0
19364392,0.01
19364401,0.0
19364406,0.01
19364417,0.01
19364419,0.01
19364419,0.01
19364423,0.01
19364429,0.01
19364436,0.0
19364446,0.01
19364451,0.01
19364461,0.01
19364486,0.01
19364489,0.01
19364496,0.01
19364497,0.01
19364502,0.01
19364506,0.01
19364511,0.01
19364520,0.0
19364525,0.01
19364532,0.01
19364532,0.01
19364540,0.01
19364543,0.01
19364558,0.01
19364559,0.01
19364561,0.01
19364562,0.01
19364564,0.01
19364576,0.01
19364578,0.01
19364586,0.0
19364593,0.01
19364607,0.01
19364628,0.01
19364644,0.0
19364703,0.01
19364708,0.01
19364709,0.01
19364718,0.01
19364729,0.01
19364733,0.01
19364733,0.01
19364741,0.01
19364742,0.01
19364750,0.0
19364751,0.01
19364755,0.01
19364766,0.01
19364766,0.01
19364767,0.01
19364769,0.01
19364780,0.01
19364796,0.01
19364805,0.01
19364807,0.01
19364808,0.01
19364809,0.01
19364810,0.01
19364826,0.01
19364833,0.01
19364842,0.01
19364853,0.01
19364854,0.01
19364857,0.01
19364860,0.01
19364866,0.01
19364868,0.0
19364876,0.04
19364881,0.01
19364881,0.01
19364890,0.01
19364895,0.0
19364922,0.01
19364933,0.01
19364966,0.01
19364971,0.01
19364985,0.01
19364995,0.01
19365008,0.01
19365017,0.01
19365021,0.02
19365028,0.01
19365031,0.01
19365032,0.01
19365044,0.01
19365053,0.01
19365063,0.01
19365092,0.01
19365093,0.01
19365102,0.01
19365118,0.01
19365139,0.01
19365140,0.01
19365144,0.01
19365144,0.01
19365151,0.01
19365153,0.01
19365175,0.01
19365185,0.01
19365220,0.01
19365222,0.01
19365225,0.01
19365234,0.01
19365240,0.0
19365242,0.01
19365244,0.01
19365251,0.01
19365254,0.01
19365261,0.01
19365276,0.01
19365281,0.01
19365287,0.01
19365289,0.01
19365310,0.01
19365310,0.01
19365319,0.01
19365323,0.01
19365336,0.0
19365339,0.01
19365345,0.0
19365352,0.01
19365365,0.01
19365367,0.01
19365372,0.01
19365376,0.01
19365381,0.01
19365391,0.01
19365397,0.01
19365407,0.01
19365407,0.01
19365414,0.01
19365420,0.01
19365427,0.01
19365430,0.01
19365444,0.01
19365460,0.01
19365468,0.01
19365469,0.01
19365469,0.01
19365472,0.01
19365482,0.01
19365483,0.0
19365488,0.01
19365495,0.01
19365496,0.01
19365509,0.01
19365511,0.01
19365515,0.0
19365516,0.01
19365518,0.0
19365529,0.01
19365535,0.01
19365543,0.01
19365553,0.01
19365577,0.0
19365577,0.01
19365627,0.01
19365629,0.01
19365644,0.01
19365653,0.01
19365654,0.01
19365655,0.01
19365701,0.01
19365730,0.01
19365734,0.01
19365747,0.01
19365752,0.01
19365761,0.01
19365762,0.01
19365764,0.01
19365775,0.01
19365780,0.01
19365781,0.01
19365785,0.02
19365792,0.01
19365792,0.01
19365802,0.01
19365813,0.01
19365828,0.01
19365828,0.01
19365829,0.01
19365830,0.01
19365850,0.01
19365912,0.01
19365945,0.01
19365951,0.01
19365954,0.01
19365964,0.01
19365966,0.01
19365979,0.01
19366000,0.01
19366005,0.01
19366015,0.01
19366024,0.01
19366028,0.01
19366046,0.01
19366052,0.01
19366060,0.01
19366082,0.01
19366085,0.01
19366086,0.01
19366090,0.01
19366106,0.01
19366117,0.01
19366117,0.01
19366135,0.01
19366138,0.01
19366159,0.01
19366188,0.01
19366195,0.01
19366214,0.01
19366215,0.01
19366226,0.01
19366227,0.01
19366258,0.0
19366258,0.01
19366264,0.01
19366281,0.01
19366292,0.01
19366293,0.01
19366320,0.01
19366348,0.0
19366349,0.01
19366361,0.01
19366365,0.01
19366367,0.01
19366369,0.01
19366375,0.01
19366377,0.01
19366381,0.0
19366386,0.01
19366399,0.0
19366401,0.01
19366413,0.0
19366436,0.01
19366451,0.01
19366454,0.01
19366471,0.01
19366474,0.01
19366475,0.01
19366476,0.01
19366484,0.01
19366489,0.01
19366502,0.01
19366507,0.01
19366520,0.01
19366526,0.01
19366541,0.01
19366562,0.01
19366597,0.01
19366597,0.01
19366608,0.01
19366613,0.01
19366620,0.01
19366628,0.01
19366641,0.01
19366646,0.01
19366653,0.01
19366675,0.01
19366681,0.01
19366696,0.0
19366700,0.0
19366724,0.01
19366728,0.01
19366740,0.01
19366748,0.01
19366761,0.01
19366776,0.01
19366798,0.01
19366805,0.01
19366816,0.01
19366821,0.01
19366830,0.01
19366838,0.01
19366843,0.01
19366849,0.01
19366880,0.01
19366884,0.01
19366897,0.01
19366897,0.01
19366916,0.01
19366933,0.01
19366940,0.01
19366945,0.01
19366965,0.0
19367002,0.01
19367014,0.01
19367014,0.01
19367018,0.01
19367021,0.01
19367047,0.01
19367049,0.01
19367050,0.01
19367061,0.01
19367070,0.01
19367083,0.01
19367093,0.01
19367109,0.01
19367126,0.01
19367138,0.01
19367142,0.01
19367148,0.01
19367162,0.01
19367191,0.0
19367209,0.01
19367213,0.01
19367226,0.01
19367259,0.01
19367312,0.01
19367317,0.01
19367339,0.02
19367340,0.01
19367364,0.01
19367369,0.01
19367413,0.0
19367426,0.01
19367431,0.01
19367433,0.01
19367441,0.01
19367452,0.01
19367461,0.01
19367471,0.01
19367474,0.0
19367481,0.01
19367498,0.01
19367508,0.02
19367512,0.01
19367516,0.01
19367517,0.01
19367540,0.01
19367554,0.01
19367558,0.01
19367562,0.01
19367573,0.01
19367579,0.01
19367582,0.01
19367584,0.01
19367587,0.01
19367595,0.01
19367597,0.01
19367602,0.01
19367622,0.01
19367624,0.01
19367647,0.0
19367662,0.01
19367668,0.01
19367669,0.01
19367679,0.01
19367691,0.01
19367704,0.01
19367706,0.01
19367709,0.01
19367757,0.01
19367789,0.01
19367792,0.01
19367805,0.01
19367820,0.01
19367824,0.01
19367847,0.0
19367848,0.01
19367864,0.01
19367864,0.01
19367900,0.01
19367906,0.0
19367914,0.0
19367952,0.0
19367966,0.0
19367972,0.0
19367974,0.0
19367982,0.0
19367998,0.0
19368000,0.0
19368032,0.0
19368038,0.0
19368040,0.0
19368042,0.0
19368049,0.0
19368050,0.0
19368071,0.0
19368079,0.0
19368087,0.0
19368094,0.0
19368098,0.0
19368117,0.0
19368119,0.0
19368121,0.0
19368128,0.01
19368141,0.0
19368150,0.0
19368151,0.0
19368167,0.0
19368175,0.0
19368177,0.0
19368177,0.0
19368201,0.0
19368203,0.0
19368227,0.0
19368243,0.0
19368247,0.0
19368257,0.0
19368258,0.0
19368260,0.0
19368267,0.0
19368287,0.0
19368292,0.0
19368315,0.0
19368319,0.0
19368336,0.0
19368340,0.0
19368344,0.0
19368348,0.0
19368350,0.0
19368372,0.0
19368398,0.0
19368411,0.0
19368427,0.0
19368440,0.0
19368456,0.0
19368460,0.0
19368483,0.0
19368493,0.0
19368493,0.0
19368498,0.0
19368508,0.0
19368519,0.0
19368531,0.0
19368544,0.0
19368547,0.0
19368578,0.0
19368579,0.0
19368589,0.0
19368597,0.0
19368621,0.0
19368644,0.0
19368666,0.0
19368676,0.0
19368711,0.0
19368728,0.0
19368741,0.0
19368755,0.0
19368778,0.0
19368840,0.0
19368840,0.0
19368870,0.0
19368873,0.0
19368880,0.0
19368887,0.0
19368904,0.0
19368940,0.0
19368947,0.0
19368948,0.0
19368962,0.0
19368980,0.0
19369029,0.0
19369062,0.0
19369065,0.0
19369088,0.0
19369097,0.0
19369109,0.0
19369116,0.0
19369136,0.0
19369159,0.0
19369177,0.0
19369184,0.0
19369224,0.0
19369233,0.0
19369238,0.0
19369263,0.0
19369299,0.0
19369305,0.0
19369308,0.0
19369322,0.0
19369324,0.0
19369337,0.0
19369345,0.0
19369379,0.0
19369380,0.0
19369383,0.0
19369393,0.0
19369393,0.0
19369397,0.0
19369404,0.0
19369415,0.0
19369418,0.0
19369419,0.0
19369474,0.0
19369484,0.0
19369485,0.0
19369496,0.0
19369499,0.0
19369499,0.0
19369500,0.0
19369537,0.0
19369551,0.0
19369565,0.0
19369567,0.0
19369568,0.0
19369595,0.0
19369605,0.0
19369606,0.0
19369618,0.0
19369619,0.0
19369624,0.0
19369625,0.0
19369643,0.0
19369656,0.0
19369662,0.0
19369678,0.0
19369701,0.0
19369711,0.0
19369743,0.0
19369747,0.0
19369757,0.0
19369764,0.0
19369792,0.0
19369802,0.0
19369813,0.0
19369829,0.0
19369838,0.0
19369856,0.0
19369873,0.0
19369876,0.0
19369884,0.0
19369902,0.0
19369920,0.0
19369928,0.0
19369933,0.0
19369935,0.0
19369958,0.01
19369986,0.0
19369987,0.0
19369990,0.0
19369991,0.0
19370000,0.0
19370003,0.0
19370019,0.0
19370067,0.0
19370076,0.0
19370084,0.0
19370088,0.0
19370089,0.0
19370096,0.0
19370135,0.0
19370146,0.0
19370219,0.0
19370251,0.0
19370277,0.0
19370287,0.0
19370311,0.0
19370321,0.0
19370325,0.0
19370340,0.0
19370349,0.0
19370358,0.0
19370371,0.0
19370384,0.0
19370393,0.0
19370407,0.0
19370419,0.0
19370423,0.0
19370454,0.0
19370471,0.0
19370471,0.0
19370484,0.0
19370502,0.0
19370538,0.0
19370566,0.0
19370576,0.0
19370578,0.0
19370601,0.0
19370637,0.0
19370652,0.0
19370654,0.0
19370679,0.0
19370682,0.0
19370745,0.0
19370787,0.0
19370794,0.0
19370795,0.0
19370811,0.0
19370824,0.0
19370844,0.0
19370860,0.0
19370866,0.0
19370873,0.0
19370894,0.0
19370921,0.0
19370926,0.0
19370960,0.0
19370966,0.0
19370976,0.0
19370983,0.0
19371018,0.0
19371047,0.0
19371050,0.0
19371056,0.0
19371062,0.0
19371107,0.0
19371108,0.0
19371194,0.0
19371233,0.0
19371237,0.0
19371275,0.0
19371328,0.0
19371376,0.0
19371377,0.0
19371386,0.0
19371395,0.0
19371406,0.0
19371430,0.0
19371439,0.0
19371448,0.0
19371529,0.0
19371535,0.0
19371555,0.0
19371561,0.0
19371584,0.0
19371588,0.0
19371598,0.0
19371607,0.0
19371624,0.0
19371630,0.0
19371638,0.0
19371676,0.0
19371687,0.0
19371692,0.0
19371700,0.0
19371718,0.0
19371740,0.0
19371747,0.0
19371749,0.0
19371757,0.0
19371763,0.0
19371774,0.0
19371802,0.0
19371810,0.0
19371818,0.0
19371822,0.0
19371835,0.0
19371838,0.0
19371841,0.0
19371857,0.0
19371872,0.0
19371872,0.0
19371881,0.0
19371881,0.0
19371921,0.0
19371995,0.0
19372021,0.0
19372028,0.0
19372028,0.0
19372030,0.0
19372040,0.0
19372050,0.0
19372066,0.0
19372073,0.0
19372089,0.0
19372100,0.0
19372114,0.0
19372177,0.0
19372195,0.0
19372197,0.01
19372200,0.0
19372226,0.0
19372239,0.0
19372240,0.0
19372241,0.0
19372272,0.0
19372272,0.0
19372288,0.0
19372289,0.0
19372293,0.0
19372319,0.0
19372335,0.0
19372339,0.0
19372349,0.0
19372358,0.0
19372366,0.0
19372371,0.0
19372378,0.0
19372433,0.0
19372447,0.0
19372465,0.0
19372474,0.0
19372480,0.0
19372501,0.0
19372538,0.0
19372542,0.0
19372554,0.0
19372562,0.0
19372591,0.0
19372630,0.0
19372641,0.0
19372655,0.0
19372696,0.0
19372758,0.0
19372775,0.0
19372777,0.0
19372780,0.0
19372786,0.0
19372792,0.0
19372799,0.0
19372813,0.0
19372830,0.0
19372847,0.0
19372891,0.0
19372910,0.0
19372924,0.0
19372938,0.0
19372941,0.0
19372952,0.0
19372953,0.0
19372956,0.0
19372961,0.0
19372961,0.0
19372971,0.0
19372978,0.0
19372980,0.0
19372996,0.0
19372996,0.0
19373016,0.0
19373046,0.0
19373053,0.0
19373084,0.0
19373117,0.0
19373118,0.0
19373159,0.0
19373172,0.0
19373172,0.0
19373176,0.0
19373182,0.0
19373191,0.0
19373218,0.0
19373219,0.0
19373230,0.0
19373293,0.0
19373294,0.0
19373298,0.0
19373300,0.0
19373317,0.0
19373325,0.0
19373339,0.0
19373351,0.0
19373373,0.0
19373381,0.0
19373392,0.0
19373396,0.0
19373416,0.0
19373428,0.0
19373442,0.0
19373463,0.0
19373512,0.0
19373526,0.0
19373570,0.0
19373617,0.0
19373634,0.0
19373639,0.0
19373654,0.0
19373655,0.0
19373715,0.0
19373716,0.0
19373739,0.0
19373786,0.0
19373812,0.0
19373820,0.0
19373862,0.0
19373878,0.0
19373914,0.0
19373946,0.0
19373968,0.0
19373996,0.0
19374079,0.0
19374083,0.0
19374116,0.0
19374138,0.0
19374151,0.0
19374153,0.0
19374163,0.0
19374173,0.0
19374204,0.0
19374225,0.0
19374236,0.0
19374277,0.0
19374299,0.0
19374339,0.0
19374339,0.0
19374382,0.0
19374394,0.0
19374399,0.0
19374414,0.0
19374438,0.0
19374447,0.0
19374457,0.0
19374477,0.0
19374479,0.01
19374488,0.0
19374526,0.0
19374559,0.0
19374560,0.0
19374561,0.0
19374592,0.0
19374636,0.0
19374658,0.0
19374663,0.0
19374674,0.0
19374676,0.0
19374677,0.0
19374689,0.0
19374706,0.0
19374730,0.0
19374734,0.0
19374802,0.0
19374830,0.0
19374832,0.0
19374851,0.0
19374851,0.0
19374877,0.0
19374880,0.0
19374886,0.0
19374904,0.0
19374950,0.0
19374951,0.0
19374970,0.0
19374980,0.0
19374981,0.0
19374993,0.0
19375061,0.0
19375065,0.0
19375065,0.0
19375081,0.0
19375095,0.0
19375153,0.0
19375153,0.0
19375159,0.0
19375173,0.0
19375176,0.0
19375181,0.0
19375192,0.0
19375194,0.0
19375219,0.0
19375240,0.0
19375241,0.0
19375242,0.0
19375259,0.0
19375283,0.0
19375284,0.0
19375298,0.0
19375321,0.0
19375324,0.0
19375348,0.0
19375355,0.0
19375356,0.0
19375372,0.0
19375472,0.0
19375491,0.0
19375502,0.0
19375508,0.0
19375508,0.0
19375510,0.0
19375533,0.0
19375546,0.0
19375553,0.0
19375583,0.0
19375587,0.0
19375603,0.0
19375614,0.0
19375639,0.0
19375642,0.0
19375664,0.0
19375669,0.0
19375683,0.0
19375685,0.0
19375690,0.0
19375696,0.0
19375699,0.0
19375703,0.0
19375704,0.0
19375754,0.0
19375767,0.0
19375779,0.0
19375785,0.0
19375809,0.0
19375825,0.0
19375855,0.0
19375860,0.0
19375861,0.0
19375874,0.0
19375900,0.0
19375911,0.0
19375913,0.0
19375915,0.0
19375941,0.0
19375948,0.0
19375948,0.0
19375949,0.0
19375959,0.0
19375971,0.0
19375976,0.0
19375981,0.0
19375995,0.0
19376025,0.0
19376044,0.0
19376047,0.0
19376052,0.0
19376083,0.0
19376092,0.0
19376097,0.0
19376142,0.0
19376162,0.0
19376232,0.0
19376263,0.0
19376269,0.0
19376291,0.0
19376306,0.0
19376306,0.0
19376315,0.0
19376343,0.0
19376401,0.0
19376403,0.0
19376410,0.0
19376414,0.0
19376447,0.0
19376466,0.0
19376479,0.0
19376491,0.0
19376512,0.0
19376517,0.0
19376580,0.0
19376581,0.0
19376600,0.0
19376608,0.0
19376619,0.0
19376634,0.0
19376657,0.0
19376664,0.0
19376671,0.0
19376689,0.0
19376721,0.0
19376739,0.0
19376745,0.0
19376749,0.0
19376755,0.0
19376778,0.0
19376778,0.0
19376817,0.0
19376819,0.0
19376844,0.0
19376853,0.0
19376857,0.0
19376886,0.0
19376917,0.0
19376922,0.0
19376969,0.0
19376969,0.0
19376990,0.0
19376998,0.0
19377002,0.0
19377019,0.0
19377044,0.0
19377047,0.0
19377066,0.0
19377113,0.0
19377131,0.0
19377186,0.0
19377187,0.0
19377253,0.0
19377262,0.0
19377262,0.0
19377272,0.0
19377282,0.0
19377313,0.0
19377324,0.0
19377328,0.0
19377331,0.0
19377342,0.0
19377362,0.0
19377368,0.0
19377376,0.0
19377378,0.0
19377400,0.0
19377406,0.0
19377412,0.0
19377423,0.0
19377430,0.0
19377442,0.0
19377446,0.0
19377462,0.0
19377464,0.0
19377472,0.0
19377481,0.0
19377515,0.0
19377525,0.0
19377553,0.0
19377560,0.0
19377584,0.0
19377585,0.0
19377587,0.0
19377663,0.0
19377682,0.0
19377683,0.0
19377694,0.0
19377719,0.0
19377732,0.0
19377741,0.0
19377756,0.0
19377778,0.0
19377788,0.0
19377795,0.0
19377809,0.0
19377824,0.0
19377829,0.0
19377838,0.0
19377854,0.0
19377860,0.0
19377883,0.0
19377885,0.0
19377893,0.0
19377918,0.0
19377938,0.0
19377953,0.0
19377976,0.0
19377990,0.0
19377995,0.0
19378004,0.0
19378006,0.0
19378029,0.0
19378045,0.0
19378047,0.0
19378049,0.01
19378049,0.0
19378059,0.0
19378062,0.0
19378074,0.0
19378074,0.0
19378075,0.0
19378086,0.0
19378091,0.0
19378098,0.0
19378123,0.0
19378163,0.0
19378180,0.01
19378181,0.0
19378184,0.0
19378207,0.01
19378209,0.0
19378215,0.0
19378222,0.0
19378232,0.0
19378232,0.0
19378234,0.0
19378251,0.0
19378252,0.0
19378255,0.0
19378294,0.0
19378297,0.0
19378313,0.0
19378356,0.0
19378362,0.0
19378367,0.0
19378385,0.0
19378387,0.0
19378402,0.0
19378403,0.0
19378415,0.0
19378416,0.0
19378422,0.0
19378438,0.0
19378479,0.01
19378479,0.0
19378479,0.0
19378490,0.0
19378534,0.0
19378544,0.0
19378552,0.0
19378558,0.0
19378582,0.0
19378590,0.0
19378604,0.0
19378615,0.0
19378618,0.0
19378676,0.0
19378679,0.0
19378680,0.0
19378700,0.0
19378702,0.0
19378712,0.0
19378715,0.0
19378719,0.0
19378720,0.0
19378723,0.0
19378724,0.0
19378724,0.0
19378725,0.0
19378725,0.0
19378731,0.0
19378732,0.0
19378734,0.0
19378735,0.0
19378741,0.0
19378744,0.0
19378745,0.0
19378748,0.0
19378751,0.0
19378758,0.0
19378759,0.0
19378763,0.0
19378765,0.0
19378778,0.0
19378781,0.0
19378791,0.0
19378791,0.0
19378794,0.0
19378795,0.0
19378801,0.0
19378805,0.0
19378812,0.0
19378812,0.0
19378813,0.0
19378833,0.0
19378840,0.0
19378842,0.0
19378845,0.0
19378852,0.0
19378860,0.0
19378864,0.0
19378865,0.0
19378868,0.0
19378874,0.0
19378874,0.0
19378883,0.0
19378885,0.0
19378885,0.0
19378886,0.0
19378887,0.0
19378889,0.0
19378891,0.0
19378893,0.0
19378903,0.0
19378909,0.0
19378913,0.0
19378918,0.0
19378918,0.0
19378923,0.0
19378928,0.0
19378938,0.0
19378958,0.0
19378966,0.0
19378968,0.0
19378977,0.0
19378979,0.0
19378991,0.0
19379000,0.0
19379001,0.0
19379007,0.0
19379019,0.0
19379024,0.0
19379024,0.0
19379029,0.0
19379032,0.0
19379044,0.0
19379052,0.0
19379056,0.0
19379061,0.0
19379071,0.0
19379072,0.07
19379074,0.01
19379075,0.0
19379081,0.0
19379082,0.0
19379087,0.0
19379103,0.0
19379113,0.0
19379115,0.0
19379117,0.0
19379117,0.0
19379118,0.0
19379121,0.0
19379124,0.0
19379136,0.0
19379137,0.0
19379141,0.0
19379144,0.0
19379146,0.0
19379146,0.0
19379152,0.0
19379154,0.0
19379159,0.0
19379164,0.0
19379167,0.0
19379176,0.0
19379178,0.0
19379191,0.0
19379196,0.0
19379196,0.0
19379196,0.0
19379207,0.0
19379211,0.0
19379226,0.0
19379230,0.0
19379230,0.0
19379234,0.0
19379239,0.0
19379241,0.0
19379243,0.0
19379244,0.0
19379248,0.0
19379249,0.0
19379253,0.01
19379253,0.0
19379261,0.0
19379263,0.0
19379264,0.0
19379268,0.0
19379274,0.0
19379276,0.0
19379281,0.0
19379282,0.0
19379292,0.0
19379297,0.0
19379300,0.0
19379300,0.0
19379310,0.0
19379314,0.0
19379318,0.0
19379324,0.0
19379332,0.0
19379335,0.0
19379349,0.0
19379360,0.0
19379360,0.0
19379371,0.0
19379384,0.0
19379386,0.0
19379389,0.0
19379392,0.0
19379406,0.03
19379407,0.0
19379416,0.0
19379422,0.0
19379427,0.0
19379428,0.0
19379431,0.0
19379436,0.0
19379439,0.0
19379451,0.0
19379457,0.0
19379466,0.0
19379470,0.0
19379471,0.0
19379472,0.0
19379473,0.0
19379475,0.0
19379481,0.0
19379483,0.0
19379484,0.01
19379491,0.0
19379492,0.0
19379504,0.0
19379509,0.0
19379518,0.0
19379521,0.0
19379521,0.0
19379530,0.0
19379532,0.0
19379533,0.0
19379533,0.0
19379544,0.0
19379561,0.0
19379563,0.0
19379564,0.0
