id,prob
117,0.00036537155
118,0.0014495985
119,0.0033359744
120,6.3549094e-05
121,0.00018695804
122,5.2188727e-05
123,5.0271225e-05
124,3.132612e-05
125,4.6939895e-05
126,2.978027e-05
127,8.729889e-05
128,4.0268078e-05
129,4.2381747e-05
130,5.2188727e-05
131,5.2188727e-05
132,0.000641653
133,6.507525e-05
134,3.453923e-05
135,3.5048244e-05
136,8.228997e-05
137,5.618861e-05
138,6.075236e-05
139,0.00013013826
140,5.2188727e-05
141,0.0014495985
142,0.0021903838
143,0.000341943
144,7.790527e-05
145,0.00044432507
146,0.0005121676
147,9.497637e-05
148,0.00024355078
149,6.546089e-05
150,0.0017120349
151,0.0014495985
152,4.0268078e-05
153,5.0271225e-05
154,0.00044432507
155,5.2188727e-05
156,0.00016829837
157,5.0271225e-05
158,4.0268078e-05
159,5.2188727e-05
160,6.478535e-05
161,3.9929662e-05
162,5.2184692e-05
163,4.2381747e-05
164,4.2066426e-05
165,4.0268078e-05
166,0.00014012144
167,4.0268078e-05
168,2.978027e-05
169,5.2188727e-05
170,7.834445e-05
171,0.00012896862
172,5.0271225e-05
173,4.4173816e-05
174,3.5007793e-05
175,4.0268078e-05
176,4.0268078e-05
177,4.0268078e-05
178,4.2381747e-05
179,4.0268078e-05
180,0.0011467399
181,0.00092530594
182,0.004987712
183,4.0268078e-05
184,5.8639165e-05
185,0.00020005467
186,0.0012417128
187,0.000192771
188,0.00044432507
189,0.0011467399
190,0.00044432507
191,5.2188727e-05
192,4.036959e-05
193,5.2188727e-05
194,0.00014012144
195,5.152371e-05
196,4.2381747e-05
197,4.0268078e-05
198,6.1889164e-05
199,4.2381747e-05
200,0.000106750456
201,0.000341943
202,4.0268078e-05
203,0.0014493667
204,0.000397365
205,8.720021e-05
206,5.4395445e-05
207,3.9929662e-05
208,8.729889e-05
209,5.2184692e-05
210,6.075236e-05
211,0.0014495985
212,4.4173816e-05
213,4.2381747e-05
214,0.0014495985
215,5.2188727e-05
216,8.809149e-05
217,0.0027637624
218,4.3594377e-05
219,7.423061e-05
220,5.2188727e-05
221,8.768016e-05
222,5.2188727e-05
223,0.0022029695
224,6.808065e-05
225,0.00011168758
226,8.598991e-05
227,5.2188727e-05
228,5.2184692e-05
229,5.2188727e-05
230,0.0017120349
231,5.2188727e-05
232,5.2188727e-05
233,4.2381747e-05
234,5.2188727e-05
235,4.2381747e-05
236,0.0022029695
237,0.0011467399
238,5.2188727e-05
239,9.120149e-05
240,5.2188727e-05
241,4.036959e-05
242,5.2188727e-05
243,4.0268078e-05
244,5.2188727e-05
245,0.0011467399
246,5.2188727e-05
247,8.810089e-05
248,4.5309465e-05
249,4.0268078e-05
250,0.0001033971
251,9.176495e-05
252,0.0005226127
253,8.378756e-05
254,0.00033510756
255,4.0268078e-05
256,0.0002449819
257,0.00010296605
258,4.0268078e-05
259,5.2188727e-05
260,7.998924e-05
261,0.00044432507
262,5.4395445e-05
263,8.720021e-05
264,0.00044432507
265,6.173355e-05
266,3.4626293e-05
267,4.2381747e-05
268,4.5309465e-05
269,7.790527e-05
270,5.2188727e-05
271,5.0271225e-05
272,2.978027e-05
273,4.3594377e-05
274,6.808065e-05
275,5.2188727e-05
276,5.2188727e-05
277,0.0014169316
278,6.808065e-05
279,5.2188727e-05
280,6.274639e-05
281,5.2188727e-05
282,5.2188727e-05
283,5.4395445e-05
284,4.2381747e-05
285,2.9763805e-05
286,0.5311262
287,4.0268078e-05
288,9.3640825e-05
289,4.036959e-05
290,4.0268078e-05
291,4.0268078e-05
292,5.2188727e-05
293,4.2381747e-05
294,4.036959e-05
295,9.176495e-05
296,4.0268078e-05
297,5.8570928e-05
298,0.00044432507
299,4.4392353e-05
300,0.00012390641
301,5.2188727e-05
302,4.0268078e-05
303,5.2188727e-05
304,6.186114e-05
305,4.2381747e-05
306,4.0268078e-05
307,5.2188727e-05
308,4.0268078e-05
309,0.0004222723
310,4.3594377e-05
311,5.4395445e-05
312,4.0268078e-05
313,0.000106750456
314,4.3594377e-05
315,6.808065e-05
316,4.2381747e-05
317,5.781412e-05
318,5.0144823e-05
319,5.0271225e-05
320,0.0003323675
321,4.2381747e-05
322,0.005282659
323,5.2188727e-05
324,0.00044432507
325,5.2188727e-05
326,0.00044432507
327,8.760928e-05
328,0.0013793061
329,4.2381747e-05
330,6.146639e-05
331,3.664831e-05
332,5.4395445e-05
333,0.000641653
334,0.0014495985
335,5.2188727e-05
336,4.036959e-05
337,4.0268078e-05
338,4.721429e-05
339,0.000341943
340,0.000341943
341,0.0022029695
342,7.790527e-05
343,5.4395445e-05
344,0.00044432507
345,4.036959e-05
346,7.1109396e-05
347,0.0006984889
348,4.7955393e-05
349,4.5309465e-05
350,8.598991e-05
351,3.5007793e-05
352,6.808065e-05
353,0.0014495985
354,6.808065e-05
355,0.004987712
356,5.2188727e-05
357,5.0271225e-05
358,5.2188727e-05
359,0.0012589032
360,0.0017519939
361,4.2381747e-05
362,5.2776893e-05
363,0.00014024657
364,4.0268078e-05
365,4.0268078e-05
366,5.2188727e-05
367,5.0271225e-05
368,0.0014495985
369,9.4316e-05
370,8.688057e-05
371,2.978027e-05
372,0.00044432507
373,4.958216e-05
374,0.000109623084
375,5.781412e-05
376,4.2381747e-05
377,6.498409e-05
378,4.2381747e-05
379,4.036959e-05
380,8.581232e-05
381,6.507525e-05
382,4.0268078e-05
383,5.2188727e-05
384,9.128083e-05
385,2.978027e-05
386,0.0002484323
387,5.2188727e-05
388,0.0006984889
389,3.9929662e-05
390,5.2188727e-05
391,0.0014495985
392,0.0005110481
393,5.4395445e-05
394,5.2188727e-05
395,5.152371e-05
396,5.0271225e-05
397,4.2381747e-05
398,4.2381747e-05
399,3.5007793e-05
400,0.000341943
401,0.00044432507
402,5.0271225e-05
403,0.000100345795
404,0.004987712
405,5.4395445e-05
406,5.2188727e-05
407,5.2188727e-05
408,5.2188727e-05
409,4.2381747e-05
410,5.2188727e-05
411,0.000192771
412,4.0268078e-05
413,7.1195296e-05
414,0.00011397068
415,5.2188727e-05
416,5.781412e-05
417,7.18143e-05
418,0.00043121327
419,8.810089e-05
420,0.001832942
421,6.808065e-05
422,0.00018561081
423,5.2188727e-05
424,0.0014495985
425,4.2381747e-05
426,5.0271225e-05
427,4.0268078e-05
428,4.6939895e-05
429,4.2381747e-05
430,0.0002984008
431,6.53985e-05
432,4.0268078e-05
433,4.2381747e-05
434,4.0268078e-05
435,5.2188727e-05
436,4.036959e-05
437,0.00014012144
438,5.2184692e-05
439,5.2188727e-05
440,4.0268078e-05
441,2.978027e-05
442,8.598991e-05
443,8.3396335e-05
444,4.0268078e-05
445,0.0001409742
446,0.00044875662
447,8.3396335e-05
448,7.7146404e-05
449,0.0003132483
450,8.514279e-05
451,8.729889e-05
452,8.768016e-05
453,5.4395445e-05
454,9.209044e-05
455,5.2188727e-05
456,7.8985075e-05
457,5.2188727e-05
458,6.2772364e-05
459,4.958216e-05
460,4.036959e-05
461,4.0268078e-05
462,4.0268078e-05
463,8.3396335e-05
464,5.701166e-05
465,5.2188727e-05
466,0.007443168
467,0.0047148345
468,7.790527e-05
469,7.513671e-05
470,5.8570928e-05
471,5.152371e-05
472,4.036959e-05
473,0.0047148345
474,4.233255e-05
475,8.810089e-05
476,6.6003915e-05
477,6.296481e-05
478,2.978027e-05
479,0.00020760478
480,4.0268078e-05
481,0.005324644
482,0.007443168
483,5.4395445e-05
484,0.00044432507
485,4.233255e-05
486,4.3594377e-05
487,4.1919895e-05
488,4.0268078e-05
489,4.0268078e-05
490,4.2381747e-05
491,8.729889e-05
492,4.2381747e-05
493,4.2381747e-05
494,3.4626293e-05
495,4.2381747e-05
496,7.110431e-05
497,0.0002932059
498,5.2188727e-05
499,5.2188727e-05
500,4.0268078e-05
501,4.2381747e-05
502,5.0271225e-05
503,0.007443168
504,4.0268078e-05
505,0.00044432507
506,5.2188727e-05
507,0.004987712
508,5.2188727e-05
509,3.4626293e-05
510,4.5309465e-05
511,0.0022029695
512,6.507525e-05
513,0.00033078095
514,0.00011614151
515,0.00044432507
516,0.000641653
517,3.4255096e-05
518,5.0271225e-05
519,8.729889e-05
520,4.2381747e-05
521,0.00019683526
522,4.2381747e-05
523,4.0338375e-05
524,4.6939895e-05
525,9.124959e-05
526,4.2381747e-05
527,3.132612e-05
528,4.094574e-05
529,5.2188727e-05
530,5.2188727e-05
531,0.00015407031
532,0.0047148345
533,4.2381747e-05
534,0.0014495985
535,4.0268078e-05
536,4.2381747e-05
537,5.2188727e-05
538,6.7024266e-05
539,0.00044432507
540,0.007443168
541,0.000341943
542,4.2381747e-05
543,3.5007793e-05
544,8.687809e-05
545,8.130653e-05
546,0.00011698636
547,4.2381747e-05
548,0.00012390641
549,4.0268078e-05
550,6.507525e-05
551,0.00044432507
552,4.2381747e-05
553,3.9929662e-05
554,5.2188727e-05
555,4.0268078e-05
556,5.7311576e-05
557,0.0014495985
558,5.2188727e-05
559,0.0001069265
560,7.501192e-05
561,6.146639e-05
562,5.2188727e-05
563,4.0338375e-05
564,5.2188727e-05
565,5.781412e-05
566,4.5309465e-05
567,4.958216e-05
568,4.2381747e-05
569,9.334965e-05
570,4.0268078e-05
571,5.2188727e-05
572,4.2381747e-05
573,4.036959e-05
574,0.0011467399
575,5.2188727e-05
576,0.0014495985
577,5.0271225e-05
578,0.0014495985
579,4.0268078e-05
580,5.2188727e-05
581,3.4626293e-05
582,0.00010427218
583,5.0144823e-05
584,4.5309465e-05
585,7.533113e-05
586,0.0011467399
587,3.5007793e-05
588,4.2381747e-05
589,0.00044432507
590,4.0268078e-05
591,5.7311576e-05
592,5.041655e-05
593,5.2188727e-05
594,0.0014495985
595,5.0271225e-05
596,6.507023e-05
597,5.2188727e-05
598,4.4188306e-05
599,4.5309465e-05
600,4.2381747e-05
601,0.000641653
602,8.318665e-05
603,5.0144823e-05
604,4.0268078e-05
605,5.2188727e-05
606,4.094574e-05
607,4.6507736e-05
608,5.2188727e-05
609,0.00012289376
610,5.781412e-05
611,8.6454376e-05
612,0.0047148345
613,5.0271225e-05
614,3.9929662e-05
615,5.0144823e-05
616,6.296481e-05
617,0.00012390641
618,4.0268078e-05
619,0.00012390641
620,7.8851044e-05
621,5.2188727e-05
622,4.0268078e-05
623,4.3594377e-05
624,5.2188727e-05
625,0.0014495985
626,5.781412e-05
627,0.0017120349
628,3.4626293e-05
629,4.1919895e-05
630,0.0011467399
631,5.2188727e-05
632,2.978027e-05
633,3.4626293e-05
634,5.2188727e-05
635,4.958216e-05
636,4.2381747e-05
637,5.4395445e-05
638,3.9929662e-05
639,5.4395445e-05
640,0.00012896862
641,0.005324644
642,4.0268078e-05
643,4.036959e-05
644,4.036959e-05
645,0.000641653
646,8.810089e-05
647,4.036959e-05
648,5.2188727e-05
649,0.0047148345
650,6.478535e-05
651,4.2381747e-05
652,7.856403e-05
653,4.5309465e-05
654,6.274639e-05
655,0.00044432507
656,0.0014495985
657,7.790527e-05
658,4.0268078e-05
659,3.664831e-05
660,9.839002e-05
661,4.5309465e-05
662,0.00010128184
663,6.3549094e-05
664,5.2188727e-05
665,6.808065e-05
666,4.036959e-05
667,5.4395445e-05
668,4.036959e-05
669,0.0014495985
670,0.00044432507
671,6.174327e-05
672,8.720021e-05
673,5.2188727e-05
674,6.808065e-05
675,4.036959e-05
676,3.5007793e-05
677,5.2188727e-05
678,0.000341943
679,5.4395445e-05
680,0.00044432507
681,0.000120790086
682,0.0047148345
683,7.501192e-05
684,5.0144823e-05
685,9.789046e-05
686,0.00044432507
687,8.810089e-05
688,0.004987712
689,2.978027e-05
690,0.0014495985
691,0.0047148345
692,0.000341943
693,7.481155e-05
694,0.0001354487
695,6.3549094e-05
696,0.0010328365
697,4.2381747e-05
698,0.00044432507
699,4.036959e-05
700,6.1739556e-05
701,4.036959e-05
702,5.2188727e-05
703,3.5048244e-05
704,0.0017120349
705,0.0047148345
706,0.0014495985
707,0.0027637624
708,5.152371e-05
709,4.1970816e-05
710,0.0001227435
711,5.152371e-05
712,6.507525e-05
713,5.2188727e-05
714,5.2188727e-05
715,7.790527e-05
716,4.0268078e-05
717,0.00044432507
718,0.0014495985
719,4.1919895e-05
720,4.036959e-05
721,5.2188727e-05
722,5.8906116e-05
723,0.00044432507
724,0.00023086193
725,0.0014495985
726,4.0268078e-05
727,0.00044432507
728,6.8308196e-05
729,6.9252004e-05
730,4.2381747e-05
731,4.0268078e-05
732,5.2188727e-05
733,8.378756e-05
734,5.2188727e-05
735,6.808065e-05
736,0.00031904996
737,4.2381747e-05
738,4.0268078e-05
739,5.152371e-05
740,0.00011034759
741,4.2381747e-05
742,0.000341943
743,4.5309465e-05
744,0.004987712
745,7.6049306e-05
746,9.497637e-05
747,4.0268078e-05
748,0.007443168
749,0.004987712
750,4.4188306e-05
751,5.0144823e-05
752,0.004987712
753,5.4395445e-05
754,4.2381747e-05
755,4.0268078e-05
756,3.9929662e-05
757,4.5309465e-05
758,5.0271225e-05
759,5.0144823e-05
760,4.0268078e-05
761,4.2381747e-05
762,0.00044432507
763,3.4626293e-05
764,5.2188727e-05
765,4.0268078e-05
766,6.478535e-05
767,5.2188727e-05
768,4.0268078e-05
769,5.2188727e-05
770,0.0033359744
771,4.0268078e-05
772,5.4395445e-05
773,0.0011467399
774,4.0268078e-05
775,4.036959e-05
776,4.036959e-05
777,5.2188727e-05
778,4.0268078e-05
779,5.2188727e-05
780,0.0014495985
781,0.0014169316
782,3.4626293e-05
783,0.00020242433
784,5.2188727e-05
785,5.0271225e-05
786,8.810089e-05
787,3.5007793e-05
788,8.720021e-05
789,0.00036258556
790,0.000341943
791,4.4173816e-05
792,5.781412e-05
793,0.00026087326
794,8.3396335e-05
795,0.007443168
796,0.0005400852
797,5.2188727e-05
798,5.2188727e-05
799,4.0268078e-05
800,5.2188727e-05
801,4.682187e-05
802,4.0268078e-05
803,8.810089e-05
804,0.002470501
805,5.2188727e-05
806,5.4395445e-05
807,8.770842e-05
808,5.041655e-05
809,4.0268078e-05
810,4.036959e-05
811,3.5048244e-05
812,0.00010007145
813,6.468541e-05
814,0.0014169316
815,5.2188727e-05
816,0.0001275098
817,0.00010766398
818,0.00044432507
819,7.827075e-05
820,5.0271225e-05
821,5.2188727e-05
822,4.6083074e-05
823,8.770842e-05
824,4.0268078e-05
825,4.036959e-05
826,5.2188727e-05
827,5.781412e-05
828,6.468541e-05
829,4.5309465e-05
830,5.4395445e-05
831,0.0010198491
832,4.036959e-05
833,4.036959e-05
834,0.00044432507
835,4.2381747e-05
836,4.2381747e-05
837,4.4392353e-05
838,0.000341943
839,4.958216e-05
840,3.9929662e-05
841,5.4395445e-05
842,6.320008e-05
843,9.843628e-05
844,5.2188727e-05
845,4.036959e-05
846,0.00012302297
847,7.692161e-05
848,3.982926e-05
849,0.0027637624
850,6.6980116e-05
851,4.0268078e-05
852,4.036959e-05
853,4.2381747e-05
854,6.146639e-05
855,4.2381747e-05
856,0.0047148345
857,0.000341943
858,0.000111182315
859,6.572053e-05
860,0.00010427218
861,4.036959e-05
862,4.2381747e-05
863,4.233255e-05
864,0.00012390641
865,0.000109623084
866,0.00010882975
867,0.00044432507
868,4.2381747e-05
869,8.810089e-05
870,0.0022029695
871,0.00022880013
872,4.0268078e-05
873,0.00012390641
874,7.692161e-05
875,4.036959e-05
876,0.000341943
877,0.0011467399
878,3.4626293e-05
879,3.5007793e-05
880,4.0268078e-05
881,0.0014495985
882,0.0014169316
883,0.0033359744
884,0.0047148345
885,0.00044432507
886,0.00044432507
887,4.0268078e-05
888,4.0268078e-05
889,0.0007504684
890,3.4626293e-05
891,7.005938e-05
892,6.478535e-05
893,4.036959e-05
894,0.000341943
895,6.468541e-05
896,4.0268078e-05
897,4.6939895e-05
898,4.1946005e-05
899,4.2381747e-05
900,4.2381747e-05
901,4.036959e-05
902,0.0006984889
903,9.297395e-05
904,0.00012667589
905,4.0268078e-05
906,0.00020566316
907,5.2188727e-05
908,0.00054085226
909,0.00044432507
910,6.146639e-05
911,4.0268078e-05
912,3.4626293e-05
913,0.007443168
914,4.036959e-05
915,5.2188727e-05
916,4.0268078e-05
917,7.825007e-05
918,6.7024266e-05
919,4.0268078e-05
920,0.00044432507
921,4.036959e-05
922,4.5309465e-05
923,0.000103082166
924,4.036959e-05
925,5.2188727e-05
926,4.1919895e-05
927,4.2381747e-05
928,4.0268078e-05
929,0.0011467399
930,0.0017120349
931,4.036959e-05
932,4.2381747e-05
933,5.0271225e-05
934,0.0011467399
935,2.978027e-05
936,0.0007504684
937,4.0268078e-05
938,4.036959e-05
939,4.2381747e-05
940,4.0268078e-05
941,5.2188727e-05
942,8.321521e-05
943,3.4626293e-05
944,5.2188727e-05
945,5.2188727e-05
946,4.0268078e-05
947,4.036959e-05
948,3.9929662e-05
949,5.2188727e-05
950,8.228997e-05
951,5.4395445e-05
952,0.00044432507
953,4.0268078e-05
954,4.2381747e-05
955,5.0271225e-05
956,0.0007504684
957,5.2188727e-05
958,4.036959e-05
959,4.0268078e-05
960,0.004987712
961,5.2412714e-05
962,4.036959e-05
963,5.0144823e-05
964,4.0268078e-05
965,0.005324644
966,0.0047148345
967,6.468541e-05
968,4.2381747e-05
969,7.998924e-05
970,4.2381747e-05
971,7.790527e-05
972,3.9878745e-05
973,0.00044432507
974,8.009556e-05
975,0.00022694965
976,5.0144823e-05
977,3.0701813e-05
978,4.958216e-05
979,4.036959e-05
980,0.0047148345
981,0.00018561081
982,9.297395e-05
983,8.6263404e-05
984,4.2381747e-05
985,4.2381747e-05
986,6.468541e-05
987,0.007443168
988,4.036959e-05
989,4.0268078e-05
990,4.2381747e-05
991,4.4733813e-05
992,4.0268078e-05
993,0.0014495985
994,4.036959e-05
995,0.00044432507
996,4.2381747e-05
997,5.2188727e-05
998,4.0268078e-05
999,0.0047148345
1000,6.808065e-05
1001,0.00044432507
1002,4.4578926e-05
1003,0.007443168
1004,0.00044432507
1005,4.2381747e-05
1006,6.468541e-05
1007,0.0003599433
1008,4.2381747e-05
1009,4.036959e-05
1010,0.00013692284
1011,6.478535e-05
1012,0.0013793061
1013,5.2188727e-05
1014,0.0046215556
1015,5.2188727e-05
1016,0.000341943
1017,0.00014255971
1018,4.5309465e-05
1019,0.0022029695
1020,4.0268078e-05
1021,0.00012766724
1022,4.6525038e-05
1023,5.2188727e-05
1024,5.0271225e-05
1025,0.00011602805
1026,4.2381747e-05
1027,0.00010721668
1028,0.0011467399
1029,4.036959e-05
1030,0.001832942
1031,9.2411e-05
1032,0.00016617056
1033,5.2188727e-05
1034,5.4395445e-05
1035,4.0268078e-05
1036,8.378756e-05
1037,4.036959e-05
1038,0.000341943
1039,4.0268078e-05
1040,6.523525e-05
1041,4.0268078e-05
1042,4.2381747e-05
1043,0.00029601835
1044,4.2381747e-05
1045,8.3396335e-05
1046,0.00025385563
1047,4.0268078e-05
1048,4.036959e-05
1049,4.2381747e-05
1050,0.0005226127
1051,6.296481e-05
1052,7.481155e-05
1053,0.000341943
1054,4.2381747e-05
1055,5.4395445e-05
1056,4.0268078e-05
1057,4.036959e-05
1058,4.036959e-05
1059,5.2188727e-05
1060,0.000341943
1061,4.0268078e-05
1062,8.720021e-05
1063,4.2381747e-05
1064,0.0011467399
1065,4.2381747e-05
1066,5.2188727e-05
1067,6.7024266e-05
1068,5.2188727e-05
1069,4.0268078e-05
1070,4.1919895e-05
1071,0.0014495985
1072,0.0006458443
1073,4.036959e-05
1074,5.2188727e-05
1075,0.00044432507
1076,5.4395445e-05
1077,5.0271225e-05
1078,4.0268078e-05
1079,0.000341943
1080,5.2188727e-05
1081,0.0006329378
1082,5.0144823e-05
1083,6.296481e-05
1084,6.468541e-05
1085,5.4395445e-05
1086,6.8308196e-05
1087,0.00044432507
1088,4.0268078e-05
1089,5.2188727e-05
1090,5.2188727e-05
1091,6.507525e-05
1092,4.2381747e-05
1093,8.810089e-05
1094,5.2188727e-05
1095,0.0001217284
1096,0.0006087439
1097,0.0005121676
1098,8.378756e-05
1099,4.233255e-05
1100,0.0002935354
1101,0.0001375494
1102,4.036959e-05
1103,0.000106750456
1104,0.0007127312
1105,5.0271225e-05
1106,0.000341943
1107,4.0268078e-05
1108,0.00044432507
1109,4.036959e-05
1110,0.00044432507
1111,4.094574e-05
1112,4.2381747e-05
1113,0.00010128184
1114,0.00015038518
1115,0.00042616192
1116,4.5309465e-05
1117,0.00016603673
1118,0.0011467399
1119,7.391747e-05
1120,4.2381747e-05
1121,4.0268078e-05
1122,0.00044432507
1123,0.00024853987
1124,6.4369124e-05
1125,4.233255e-05
1126,4.2381747e-05
1127,5.2776893e-05
1128,5.0144823e-05
1129,0.00044432507
1130,5.2188727e-05
1131,5.2188727e-05
1132,4.036959e-05
1133,3.9929662e-05
1134,4.0268078e-05
1135,6.808065e-05
1136,4.2381747e-05
1137,0.0014495985
1138,3.4626293e-05
1139,4.0268078e-05
1140,0.00042895137
1141,0.000341943
1142,0.0033359744
1143,0.00014058853
1144,5.0271225e-05
1145,4.036959e-05
1146,0.00018561081
1147,0.0007504684
1148,5.0271225e-05
1149,0.0014495985
1150,8.810089e-05
1151,4.036959e-05
1152,0.0033359744
1153,5.2188727e-05
1154,0.00044432507
1155,4.0268078e-05
1156,4.0268078e-05
1157,4.0268078e-05
1158,6.45096e-05
1159,4.2381747e-05
1160,5.152371e-05
1161,0.00015361086
1162,0.00019979027
1163,0.00012390641
1164,5.2188727e-05
1165,5.0271225e-05
1166,6.7610876e-05
1167,4.0268078e-05
1168,0.0005121676
1169,6.274639e-05
1170,0.00020760478
1171,0.0013793061
1172,0.0007127312
1173,5.2776893e-05
1174,4.0268078e-05
1175,4.2381747e-05
1176,4.1919895e-05
1177,5.4395445e-05
1178,4.5309465e-05
1179,4.0268078e-05
1180,4.0268078e-05
1181,4.5309465e-05
1182,0.0017120349
1183,3.5007793e-05
1184,0.0014495985
1185,6.146639e-05
1186,0.00010959383
1187,0.00044432507
1188,4.5309465e-05
1189,0.000341943
1190,0.0014495985
1191,5.781412e-05
1192,0.000341943
1193,0.0014495985
1194,5.2188727e-05
1195,7.630559e-05
1196,5.2188727e-05
1197,0.000341943
1198,6.8308196e-05
1199,3.4626293e-05
1200,6.507525e-05
1201,0.0006458443
1202,6.798366e-05
1203,3.9966348e-05
1204,0.00044432507
1205,4.0268078e-05
1206,0.0014495985
1207,0.0005226127
1208,4.2381747e-05
1209,2.978027e-05
1210,8.378756e-05
1211,0.00012667589
1212,0.00044432507
1213,0.000341943
1214,4.0268078e-05
1215,0.00044432507
1216,7.790527e-05
1217,5.2188727e-05
1218,7.790527e-05
1219,4.2381747e-05
1220,4.3594377e-05
1221,0.0005057395
1222,0.0014495985
1223,4.0268078e-05
1224,0.0014169316
1225,4.5257213e-05
1226,5.0271225e-05
1227,4.2381747e-05
1228,0.0022029695
1229,0.000111182315
1230,7.827075e-05
1231,4.233255e-05
1232,4.2381747e-05
1233,6.877107e-05
1234,0.0006087439
1235,0.00010959383
1236,4.036959e-05
1237,6.146639e-05
1238,7.371144e-05
1239,5.2184692e-05
1240,4.1919895e-05
1241,7.8851044e-05
1242,0.000341943
1243,4.0268078e-05
1244,0.000109623084
1245,0.0007504684
1246,5.2188727e-05
1247,4.2381747e-05
1248,4.0268078e-05
1249,0.00024757042
1250,4.9862436e-05
1251,4.2381747e-05
1252,6.498409e-05
1253,6.173355e-05
1254,4.2381747e-05
1255,5.2188727e-05
1256,0.0047148345
1257,5.0271225e-05
1258,7.718438e-05
1259,4.036959e-05
1260,3.9929662e-05
1261,0.000341943
1262,0.0014495985
1263,5.2188727e-05
1264,4.0268078e-05
1265,0.00024757042
1266,4.2381747e-05
1267,4.2381747e-05
1268,6.808065e-05
1269,0.0011467399
1270,0.00018852096
1271,4.2381747e-05
1272,0.0011467399
1273,0.00036258556
1274,4.0268078e-05
1275,0.0033359744
1276,4.0268078e-05
1277,0.0017120349
1278,0.00012390641
1279,0.00015448398
1280,6.0541555e-05
1281,3.5048244e-05
1282,4.036959e-05
1283,0.0017120349
1284,4.0268078e-05
1285,0.0003331136
1286,6.808065e-05
1287,4.0268078e-05
1288,0.000341943
1289,5.2188727e-05
1290,4.036959e-05
1291,4.5309465e-05
1292,4.0268078e-05
1293,0.0011467399
1294,0.0001033971
1295,5.0271225e-05
1296,4.0268078e-05
1297,5.2188727e-05
1298,0.0011467399
1299,5.2188727e-05
1300,5.0144823e-05
1301,3.9929662e-05
1302,6.808065e-05
1303,0.00044432507
1304,0.0022029695
1305,6.45096e-05
1306,3.4960118e-05
1307,4.958216e-05
1308,6.173355e-05
1309,4.0268078e-05
1310,4.036959e-05
1311,5.781412e-05
1312,0.001832942
1313,8.200139e-05
1314,4.2381747e-05
1315,0.0001255848
1316,5.444636e-05
1317,0.00044432507
1318,5.2188727e-05
1319,5.0144823e-05
1320,5.2188727e-05
1321,0.00011179382
1322,7.8851044e-05
1323,4.0268078e-05
1324,5.2188727e-05
1325,0.00015723314
1326,5.2188727e-05
1327,0.0022029695
1328,6.507525e-05
1329,4.036959e-05
1330,0.0022029695
1331,4.0268078e-05
1332,6.3549094e-05
1333,6.808065e-05
1334,4.0268078e-05
1335,6.262468e-05
1336,4.5257213e-05
1337,4.5257213e-05
1338,5.0271225e-05
1339,7.481155e-05
1340,4.2381747e-05
1341,4.2381747e-05
1342,0.00011168758
1343,0.0014495985
1344,0.00037975583
1345,4.6317113e-05
1346,0.0001227435
